17703	703	2012-12-06	21:43:20	3208304
17704	703	2012-12-06	21:43:21	3209433
17705	702	2012-12-06	21:43:22	2982835
17710	703	2012-12-06	21:43:22	3210559
17706	702	2012-12-06	21:43:23	2983859
17711	703	2012-12-06	21:43:23	3211688
17707	702	2012-12-06	21:43:24	2984883
17712	703	2012-12-06	21:43:24	3212815
17708	702	2012-12-06	21:43:25	2985907
17713	703	2012-12-06	21:43:25	3213942
17709	702	2012-12-06	21:43:26	2986931
17714	702	2012-12-06	21:43:27	2987949
17715	702	2012-12-06	21:43:28	2988973
17716	702	2012-12-06	21:43:29	2989997
17717	702	2012-12-06	21:43:30	2991021
17718	702	2012-12-06	21:43:31	2992045
17719	702	2012-12-06	21:43:44	3005884
17720	702	2012-12-06	21:43:45	3006908
17721	702	2012-12-06	21:43:46	3007932
17722	702	2012-12-06	21:43:47	3008956
17723	702	2012-12-06	21:43:48	3009980
17724	702	2012-12-06	21:43:49	3011056
17725	702	2012-12-06	21:43:50	3012080
17726	702	2012-12-06	21:43:51	3013104
17727	702	2012-12-06	21:43:52	3014128
17728	702	2012-12-06	21:43:53	3015152
17729	702	2012-12-06	21:43:54	3016196
17730	702	2012-12-06	21:43:55	3017220
17731	702	2012-12-06	21:43:56	3018244
17732	702	2012-12-06	21:43:57	3019268
17733	702	2012-12-06	21:43:58	3020292
17734	703	2012-12-06	21:44:13	3262473
17735	703	2012-12-06	21:44:14	3263603
17736	703	2012-12-06	21:44:15	3264734
17737	702	2012-12-06	21:44:16	3038004
17742	703	2012-12-06	21:44:16	3265860
17738	702	2012-12-06	21:44:17	3039028
17743	703	2012-12-06	21:44:17	3266988
17739	702	2012-12-06	21:44:18	3040052
17744	703	2012-12-06	21:44:18	3268117
17740	702	2012-12-06	21:44:19	3041076
17745	703	2012-12-06	21:44:19	3269243
17741	702	2012-12-06	21:44:20	3042100
17746	702	2012-12-06	21:44:21	3043646
17747	702	2012-12-06	21:44:22	3044670
17748	702	2012-12-06	21:44:23	3045694
17749	702	2012-12-06	21:44:24	3046718
17750	702	2012-12-06	21:44:25	3047742
17751	702	2012-12-06	21:44:27	3049602
17752	702	2012-12-06	21:44:28	3050626
17753	702	2012-12-06	21:44:29	3051650
17754	702	2012-12-06	21:44:30	3052674
17755	702	2012-12-06	21:44:31	3053698
17756	702	2012-12-06	21:44:42	3065545
17757	702	2012-12-06	21:44:43	3066569
17758	702	2012-12-06	21:44:44	3067593
17759	702	2012-12-06	21:44:45	3068617
17760	702	2012-12-06	21:44:46	3069641
17761	703	2012-12-06	21:44:48	3298673
17762	703	2012-12-06	21:44:49	3299801
17763	702	2012-12-06	21:44:50	3073294
17768	703	2012-12-06	21:44:50	3300927
17764	702	2012-12-06	21:44:51	3074318
17769	703	2012-12-06	21:44:51	3302054
17765	702	2012-12-06	21:44:52	3075342
17770	703	2012-12-06	21:44:52	3303184
17766	702	2012-12-06	21:44:53	3076366
17771	703	2012-12-06	21:44:53	3304313
17767	702	2012-12-06	21:44:54	3077390
17772	703	2012-12-06	21:44:54	3305443
