2065	702	2012-12-04	20:23:12	10339484
2066	702	2012-12-04	20:23:13	10340508
2067	702	2012-12-04	20:23:14	10341532
2068	702	2012-12-04	20:23:15	10342556
2069	702	2012-12-04	20:23:16	10343580
2070	702	2012-12-04	20:23:17	10345000
2071	702	2012-12-04	20:23:18	10346024
2075	703	2012-12-04	20:23:18	5864450
2072	702	2012-12-04	20:23:19	10347048
2076	703	2012-12-04	20:23:19	5865576
2073	702	2012-12-04	20:23:20	10348072
2077	703	2012-12-04	20:23:20	5866704
2074	702	2012-12-04	20:23:21	10349096
2078	703	2012-12-04	20:23:21	5867831
2079	703	2012-12-04	20:23:22	5868961
2080	703	2012-12-04	20:23:23	5870088
