2151	703	2012-12-04	20:28:15	6168508
2152	703	2012-12-04	20:28:16	6169638
2153	703	2012-12-04	20:28:17	6170768
2154	703	2012-12-04	20:28:18	6171898
2155	702	2012-12-04	20:28:18	10653010
2156	702	2012-12-04	20:28:19	10654034
2160	703	2012-12-04	20:28:19	6173025
2157	702	2012-12-04	20:28:20	10655058
2161	703	2012-12-04	20:28:20	6174152
2158	702	2012-12-04	20:28:21	10656082
2159	702	2012-12-04	20:28:22	10657106
2162	702	2012-12-04	20:28:24	10658555
2163	702	2012-12-04	20:28:25	10659579
2164	702	2012-12-04	20:28:26	10660603
2165	702	2012-12-04	20:28:27	10661627
2166	702	2012-12-04	20:28:28	10662651
