2643	702	2012-12-04	21:00:17	12617863
2644	702	2012-12-04	21:00:18	12618887
2645	702	2012-12-04	21:00:19	12619911
2646	702	2012-12-04	21:00:20	12620935
2647	702	2012-12-04	21:00:21	12621959
2648	703	2012-12-04	21:00:21	8141191
2649	703	2012-12-04	21:00:22	8142318
2650	702	2012-12-04	21:00:23	12624304
2655	703	2012-12-04	21:00:23	8143448
2651	702	2012-12-04	21:00:24	12625328
2656	703	2012-12-04	21:00:24	8144575
2652	702	2012-12-04	21:00:25	12626352
2657	703	2012-12-04	21:00:25	8145704
2653	702	2012-12-04	21:00:26	12627376
2658	703	2012-12-04	21:00:26	8146833
2654	702	2012-12-04	21:00:27	12628400
