17462	703	2012-12-06	21:35:12	2707969
17463	703	2012-12-06	21:35:13	2709099
17464	702	2012-12-06	21:35:14	2483196
17469	703	2012-12-06	21:35:14	2710228
17465	702	2012-12-06	21:35:15	2484220
17470	703	2012-12-06	21:35:15	2711359
17466	702	2012-12-06	21:35:16	2485244
17471	703	2012-12-06	21:35:16	2712485
17467	702	2012-12-06	21:35:17	2486268
17468	702	2012-12-06	21:35:18	2487292

17472	702	2012-12-06	21:35:20	2489114
17473	702	2012-12-06	21:35:21	2490138
17474	702	2012-12-06	21:35:22	2491162
17475	702	2012-12-06	21:35:23	2492186
17476	702	2012-12-06	21:35:24	2493210
17477	702	2012-12-06	21:35:25	2494820
17478	702	2012-12-06	21:35:26	2495844
17479	702	2012-12-06	21:35:27	2496868
17480	702	2012-12-06	21:35:28	2497892
17481	702	2012-12-06	21:35:29	2498916

17482	703	2012-12-06	21:35:36	2732814
17483	703	2012-12-06	21:35:37	2733945
17484	703	2012-12-06	21:35:38	2735071
17485	702	2012-12-06	21:35:38	2508439
17486	702	2012-12-06	21:35:39	2509463
17490	703	2012-12-06	21:35:39	2736200
17487	702	2012-12-06	21:35:40	2510487
17491	703	2012-12-06	21:35:40	2737331
17488	702	2012-12-06	21:35:41	2511511
17492	703	2012-12-06	21:35:41	2738461
17489	702	2012-12-06	21:35:42	2512535
17493	703	2012-12-06	21:35:42	2739592
17494	702	2012-12-06	21:35:43	2513522
17495	702	2012-12-06	21:35:44	2514546
17496	702	2012-12-06	21:35:45	2515570
17497	702	2012-12-06	21:35:46	2516594
17498	702	2012-12-06	21:35:47	2517618

17499	702	2012-12-06	21:35:59	2529165
17500	702	2012-12-06	21:36:00	2530189
17501	702	2012-12-06	21:36:01	2531213
17502	702	2012-12-06	21:36:02	2532237
17503	702	2012-12-06	21:36:03	2533261
17504	703	2012-12-06	21:36:04	2761918
17505	703	2012-12-06	21:36:05	2763047
17506	702	2012-12-06	21:36:05	2536063
17507	702	2012-12-06	21:36:06	2537087
17511	703	2012-12-06	21:36:06	2764175
17508	702	2012-12-06	21:36:07	2538111
17512	703	2012-12-06	21:36:07	2765304
17509	702	2012-12-06	21:36:08	2539135
17513	703	2012-12-06	21:36:08	2766434
17510	702	2012-12-06	21:36:09	2540159
17514	703	2012-12-06	21:36:09	2767560
17515	703	2012-12-06	21:36:10	2768689
