17996	703	2012-12-06	21:54:06	3869195
17997	703	2012-12-06	21:54:07	3870324
17998	702	2012-12-06	21:54:07	3644033
17999	702	2012-12-06	21:54:08	3645057
18003	703	2012-12-06	21:54:08	3871453
18000	702	2012-12-06	21:54:09	3646081
18004	703	2012-12-06	21:54:09	3872584
18001	702	2012-12-06	21:54:10	3647105
18005	703	2012-12-06	21:54:10	3873711
18002	702	2012-12-06	21:54:11	3648129
18006	703	2012-12-06	21:54:11	3874839
18007	703	2012-12-06	21:54:12	3875966
18008	702	2012-12-06	21:54:12	3649172
18009	702	2012-12-06	21:54:13	3650196
18010	702	2012-12-06	21:54:14	3651220
18011	702	2012-12-06	21:54:15	3652244
18012	702	2012-12-06	21:54:16	3653268
18013	702	2012-12-06	21:54:18	3654808
18014	702	2012-12-06	21:54:19	3655832
18015	702	2012-12-06	21:54:20	3656856
18016	702	2012-12-06	21:54:21	3657880
18017	702	2012-12-06	21:54:22	3658904
18018	702	2012-12-06	21:54:23	3660192
18019	702	2012-12-06	21:54:24	3661216
18020	702	2012-12-06	21:54:25	3662240
18021	702	2012-12-06	21:54:26	3663264
18022	702	2012-12-06	21:54:27	3664288
18023	702	2012-12-06	21:54:35	3672646
18024	702	2012-12-06	21:54:36	3673670
18025	702	2012-12-06	21:54:37	3674694
18026	702	2012-12-06	21:54:38	3675718
18027	702	2012-12-06	21:54:39	3676742
18028	702	2012-12-06	21:54:41	3678556
18029	702	2012-12-06	21:54:42	3679580
18030	702	2012-12-06	21:54:43	3680604
18031	702	2012-12-06	21:54:44	3681628
18032	702	2012-12-06	21:54:45	3682652
18033	703	2012-12-06	21:54:45	3909892
18034	702	2012-12-06	21:54:46	3683711
18039	703	2012-12-06	21:54:46	3911020
18035	702	2012-12-06	21:54:47	3684735
18040	703	2012-12-06	21:54:47	3912146
18036	702	2012-12-06	21:54:48	3685759
18041	703	2012-12-06	21:54:48	3913277
18037	702	2012-12-06	21:54:49	3686783
18042	703	2012-12-06	21:54:49	3914404
18038	702	2012-12-06	21:54:50	3687807
18043	703	2012-12-06	21:54:50	3915531
18044	702	2012-12-06	21:55:01	3699198
18045	702	2012-12-06	21:55:02	3700222
18046	702	2012-12-06	21:55:03	3701246
18047	702	2012-12-06	21:55:04	3702270
18048	702	2012-12-06	21:55:05	3703294
18049	702	2012-12-06	21:55:07	3704714
18050	702	2012-12-06	21:55:08	3705738
18051	702	2012-12-06	21:55:09	3706762
18052	702	2012-12-06	21:55:10	3707786
18053	702	2012-12-06	21:55:11	3708810
18054	703	2012-12-06	21:55:25	3951059
18055	703	2012-12-06	21:55:26	3952186
18056	703	2012-12-06	21:55:27	3953316
18057	703	2012-12-06	21:55:28	3954447
18058	703	2012-12-06	21:55:29	3955576
18059	703	2012-12-06	21:55:30	3956703
18060	703	2012-12-06	21:55:31	3957831
18061	702	2012-12-06	21:55:33	3732116
18062	702	2012-12-06	21:55:34	3733140
18063	702	2012-12-06	21:55:35	3734164
18064	702	2012-12-06	21:55:36	3735188
18065	702	2012-12-06	21:55:37	3736212
18066	702	2012-12-06	21:55:49	3748131
18067	702	2012-12-06	21:55:50	3749155
18068	702	2012-12-06	21:55:51	3750179
18069	702	2012-12-06	21:55:52	3751203
18070	702	2012-12-06	21:55:53	3752227
18071	702	2012-12-06	21:55:54	3753519
18072	702	2012-12-06	21:55:55	3754543
18076	703	2012-12-06	21:55:55	3981460
18073	702	2012-12-06	21:55:56	3755567
18077	703	2012-12-06	21:55:56	3982589
18074	702	2012-12-06	21:55:57	3756591
18075	702	2012-12-06	21:55:58	3757615
18078	703	2012-12-06	21:55:58	3984845
18079	703	2012-12-06	21:55:59	3985972
18080	703	2012-12-06	21:56:00	3987102
18081	703	2012-12-06	21:56:01	3988230
