17576	703	2012-12-06	21:39:10	2952074
17577	703	2012-12-06	21:39:11	2953201
17578	702	2012-12-06	21:39:12	2727072
17583	703	2012-12-06	21:39:12	2954327
17579	702	2012-12-06	21:39:13	2728096
17584	703	2012-12-06	21:39:13	2955453
17580	702	2012-12-06	21:39:14	2729120
17585	703	2012-12-06	21:39:14	2956580
17581	702	2012-12-06	21:39:15	2730144
17582	702	2012-12-06	21:39:16	2731168
17586	702	2012-12-06	21:39:17	2732253
17587	702	2012-12-06	21:39:18	2733277
17588	702	2012-12-06	21:39:19	2734301
17589	702	2012-12-06	21:39:20	2735325
17590	702	2012-12-06	21:39:21	2736349
17591	702	2012-12-06	21:39:35	2750427
17592	702	2012-12-06	21:39:36	2751451
17593	702	2012-12-06	21:39:37	2752475
17594	702	2012-12-06	21:39:38	2753499
17595	702	2012-12-06	21:39:39	2754523
17596	702	2012-12-06	21:39:40	2755643
17597	702	2012-12-06	21:39:41	2756667
17598	702	2012-12-06	21:39:42	2757691
17599	702	2012-12-06	21:39:43	2758715
17600	702	2012-12-06	21:39:44	2759739
17601	702	2012-12-06	21:39:45	2761220
17602	702	2012-12-06	21:39:46	2762244
17603	702	2012-12-06	21:39:47	2763268
17604	702	2012-12-06	21:39:48	2764292
17605	702	2012-12-06	21:39:49	2765316
17606	703	2012-12-06	21:40:13	3016307
17607	703	2012-12-06	21:40:14	3017437
17608	703	2012-12-06	21:40:15	3018563
17609	702	2012-12-06	21:40:15	2791820
17610	702	2012-12-06	21:40:16	2792844
17614	703	2012-12-06	21:40:16	3019690
17611	702	2012-12-06	21:40:17	2793868
17615	703	2012-12-06	21:40:17	3020819
17612	702	2012-12-06	21:40:18	2794892
17616	703	2012-12-06	21:40:18	3021948
17613	702	2012-12-06	21:40:19	2795916
17617	703	2012-12-06	21:40:19	3023075
17618	702	2012-12-06	21:40:21	2797674
17619	702	2012-12-06	21:40:22	2798698
17620	702	2012-12-06	21:40:23	2799722
17621	702	2012-12-06	21:40:24	2800746
17622	702	2012-12-06	21:40:25	2801770
17623	702	2012-12-06	21:40:35	2812655
17624	702	2012-12-06	21:40:36	2813679
17625	702	2012-12-06	21:40:37	2814703
17626	702	2012-12-06	21:40:38	2815727
17627	702	2012-12-06	21:40:39	2816751
17628	702	2012-12-06	21:40:41	2818550
17629	702	2012-12-06	21:40:42	2819574
17630	702	2012-12-06	21:40:43	2820598
17633	703	2012-12-06	21:40:43	3047602
17631	702	2012-12-06	21:40:44	2821622
17634	703	2012-12-06	21:40:44	3048732
17632	702	2012-12-06	21:40:45	2822646
17635	703	2012-12-06	21:40:45	3049862
17636	702	2012-12-06	21:40:46	2823918
17641	703	2012-12-06	21:40:46	3050992
17637	702	2012-12-06	21:40:47	2824942
17642	703	2012-12-06	21:40:47	3052119
17638	702	2012-12-06	21:40:48	2825966
17643	703	2012-12-06	21:40:48	3053246
17639	702	2012-12-06	21:40:49	2826990
17640	702	2012-12-06	21:40:50	2828014
