18155	703	2012-12-06	21:59:10	4181356
18156	703	2012-12-06	21:59:11	4182484
18157	702	2012-12-06	21:59:12	3956327
18162	703	2012-12-06	21:59:12	4183615
18158	702	2012-12-06	21:59:13	3957351
18163	703	2012-12-06	21:59:13	4184745
18159	702	2012-12-06	21:59:14	3958375
18164	703	2012-12-06	21:59:14	4185875
18160	702	2012-12-06	21:59:15	3959399
18165	703	2012-12-06	21:59:15	4187001
18161	702	2012-12-06	21:59:16	3960423
18166	703	2012-12-06	21:59:16	4188129

18167	702	2012-12-06	21:59:18	3961914
18168	702	2012-12-06	21:59:19	3962938
18169	702	2012-12-06	21:59:20	3963962
18170	702	2012-12-06	21:59:21	3964986
18171	702	2012-12-06	21:59:22	3966010
18172	702	2012-12-06	21:59:23	3967571
18173	702	2012-12-06	21:59:24	3968595
18174	702	2012-12-06	21:59:25	3969619
18175	702	2012-12-06	21:59:26	3970643
18176	702	2012-12-06	21:59:27	3971667

18177	702	2012-12-06	21:59:40	3984886
18178	702	2012-12-06	21:59:41	3985910
18179	702	2012-12-06	21:59:42	3986934
18180	702	2012-12-06	21:59:43	3987958
18181	702	2012-12-06	21:59:44	3988982
18182	703	2012-12-06	21:59:45	4216556
18183	702	2012-12-06	21:59:46	3990458
18188	703	2012-12-06	21:59:46	4217685
18184	702	2012-12-06	21:59:47	3991482
18189	703	2012-12-06	21:59:47	4218812
18185	702	2012-12-06	21:59:48	3992506
18190	703	2012-12-06	21:59:48	4219942
18186	702	2012-12-06	21:59:49	3993530
18191	703	2012-12-06	21:59:49	4221069
18187	702	2012-12-06	21:59:50	3994554
18192	703	2012-12-06	21:59:50	4222198

18193	702	2012-12-06	22:00:04	4009137
18194	702	2012-12-06	22:00:05	4010161
18195	702	2012-12-06	22:00:06	4011185
18196	702	2012-12-06	22:00:07	4012209
18197	702	2012-12-06	22:00:08	4013233
18198	702	2012-12-06	22:00:09	4014407
18199	702	2012-12-06	22:00:10	4015431
18200	702	2012-12-06	22:00:11	4016455
18201	702	2012-12-06	22:00:12	4017479
18202	702	2012-12-06	22:00:13	4018503
18203	702	2012-12-06	22:00:14	4019459
18204	702	2012-12-06	22:00:15	4020483
18205	702	2012-12-06	22:00:16	4021507
18206	702	2012-12-06	22:00:17	4022531
18207	702	2012-12-06	22:00:18	4023555
18208	702	2012-12-06	22:00:19	4024769

18232	702	2012-12-06	22:01:00	4067084
18233	702	2012-12-06	22:01:01	4068108
18234	703	2012-12-06	22:01:03	4296692
18235	703	2012-12-06	22:01:04	4297819
18236	702	2012-12-06	22:01:05	4071393
18241	703	2012-12-06	22:01:05	4298946
18237	702	2012-12-06	22:01:06	4072417
18242	703	2012-12-06	22:01:06	4300077
18238	702	2012-12-06	22:01:07	4073441
18243	703	2012-12-06	22:01:07	4301207
18239	702	2012-12-06	22:01:08	4074465
18244	703	2012-12-06	22:01:08	4302334
18240	702	2012-12-06	22:01:09	4075489
18245	703	2012-12-06	22:01:09	4303463
