988	703	2012-03-06	21:06:10
984	702	2012-03-06	21:06:11
989	703	2012-03-06	21:06:11
00000	000	0000-00-00	00:00:00
990	703	2012-03-06	21:08:09
991	703	2012-03-06	21:08:10
992	703	2012-03-06	21:08:11
993	703	2012-03-06	21:08:12
994	703	2012-03-06	21:08:13
995	702	2012-03-06	21:08:14
996	702	2012-03-06	21:08:15
997	702	2012-03-06	21:08:16
998	702	2012-03-06	21:08:17
999	702	2012-03-06	21:08:18
1000	702	2012-03-06	21:08:21
1001	702	2012-03-06	21:08:22
1002	702	2012-03-06	21:08:23
1003	702	2012-03-06	21:08:24
1004	702	2012-03-06	21:08:25
00000	000	0000-00-00	00:00:00
1005	703	2012-03-06	21:08:38
1006	703	2012-03-06	21:08:39
1007	703	2012-03-06	21:08:40
1008	703	2012-03-06	21:08:41
1009	702	2012-03-06	21:08:42
1010	702	2012-03-06	21:08:43
1011	702	2012-03-06	21:08:44
1012	702	2012-03-06	21:08:45
1013	702	2012-03-06	21:08:46
1014	702	2012-03-06	21:08:49
1015	702	2012-03-06	21:08:50
1016	702	2012-03-06	21:08:51
1017	702	2012-03-06	21:08:52
1018	702	2012-03-06	21:08:53
00000	000	0000-00-00	00:00:00
1019	702	2012-03-06	21:09:13
1020	702	2012-03-06	21:09:14
1021	702	2012-03-06	21:09:15
1022	702	2012-03-06	21:09:16
1024	703	2012-03-06	21:09:16
1023	702	2012-03-06	21:09:17
1025	703	2012-03-06	21:09:17
1026	703	2012-03-06	21:09:18
1027	703	2012-03-06	21:09:19
1028	702	2012-03-06	21:09:20
1033	703	2012-03-06	21:09:20
00000	000	0000-00-00	00:00:00
