526	703	2012-03-06	20:41:49
527	703	2012-03-06	20:41:50
528	703	2012-03-06	20:41:51
529	703	2012-03-06	20:41:52
530	703	2012-03-06	20:41:53
531	702	2012-03-06	20:41:54
532	702	2012-03-06	20:41:55
533	702	2012-03-06	20:41:56
534	702	2012-03-06	20:41:57
535	702	2012-03-06	20:41:58
536	702	2012-03-06	20:41:59
537	702	2012-03-06	20:42:00
538	702	2012-03-06	20:42:01
539	702	2012-03-06	20:42:02
540	702	2012-03-06	20:42:03
541	702	2012-03-06	20:42:05
542	702	2012-03-06	20:42:06
543	702	2012-03-06	20:42:07
544	702	2012-03-06	20:42:08
545	702	2012-03-06	20:42:09
546	702	2012-03-06	20:42:10
547	702	2012-03-06	20:42:11
548	702	2012-03-06	20:42:12
549	702	2012-03-06	20:42:13
550	702	2012-03-06	20:42:14
551	702	2012-03-06	20:42:16
552	702	2012-03-06	20:42:17
553	702	2012-03-06	20:42:18
554	702	2012-03-06	20:42:19
555	702	2012-03-06	20:42:20
00000	000	0000-00-00	00:00:00
559	702	2012-03-06	20:42:41
560	702	2012-03-06	20:42:42
561	702	2012-03-06	20:42:43
562	702	2012-03-06	20:42:44
556	703	2012-03-06	20:42:45
563	702	2012-03-06	20:42:45
557	703	2012-03-06	20:42:46
558	703	2012-03-06	20:42:47
00000	000	0000-00-00	00:00:00
564	702	2012-03-06	20:43:23
565	702	2012-03-06	20:43:24
566	702	2012-03-06	20:43:25
567	702	2012-03-06	20:43:26
568	702	2012-03-06	20:43:27
569	703	2012-03-06	20:43:27
570	703	2012-03-06	20:43:28
571	702	2012-03-06	20:43:29
576	703	2012-03-06	20:43:29
572	702	2012-03-06	20:43:30
577	703	2012-03-06	20:43:30
00000	000	0000-00-00	00:00:00	-1
578	703	2012-03-06	20:44:08
579	703	2012-03-06	20:44:09
580	703	2012-03-06	20:44:10
581	703	2012-03-06	20:44:11
582	703	2012-03-06	20:44:12
583	703	2012-03-06	20:44:13
584	702	2012-03-06	20:44:14
585	702	2012-03-06	20:44:15
586	702	2012-03-06	20:44:16
587	702	2012-03-06	20:44:17
588	702	2012-03-06	20:44:18
589	702	2012-03-06	20:44:20
590	702	2012-03-06	20:44:21
591	702	2012-03-06	20:44:22
592	702	2012-03-06	20:44:23
593	702	2012-03-06	20:44:24
00000	000	0000-00-00	00:00:00
594	702	2012-03-06	20:44:59
595	702	2012-03-06	20:45:00
596	702	2012-03-06	20:45:01
597	702	2012-03-06	20:45:02
598	702	2012-03-06	20:45:03
599	703	2012-03-06	20:45:03
600	703	2012-03-06	20:45:04
601	703	2012-03-06	20:45:05
602	702	2012-03-06	20:45:05
603	702	2012-03-06	20:45:06
607	703	2012-03-06	20:45:06
00000	000	0000-00-00	00:00:00
608	702	2012-03-06	20:45:44
609	702	2012-03-06	20:45:45
610	702	2012-03-06	20:45:46
611	702	2012-03-06	20:45:47
613	703	2012-03-06	20:45:47
612	702	2012-03-06	20:45:48
614	703	2012-03-06	20:45:48
615	703	2012-03-06	20:45:49
616	702	2012-03-06	20:45:50
621	703	2012-03-06	20:45:50
00000	000	0000-00-00	00:00:00	-2
622	703	2012-03-06	20:46:26
623	703	2012-03-06	20:46:27
624	703	2012-03-06	20:46:28
625	703	2012-03-06	20:46:29
626	703	2012-03-06	20:46:30
627	702	2012-03-06	20:46:31
632	703	2012-03-06	20:46:31
628	702	2012-03-06	20:46:32
629	702	2012-03-06	20:46:33
630	702	2012-03-06	20:46:34
631	702	2012-03-06	20:46:35
633	702	2012-03-06	20:46:36
634	702	2012-03-06	20:46:37
635	702	2012-03-06	20:46:38
636	702	2012-03-06	20:46:39
637	702	2012-03-06	20:46:40
638	702	2012-03-06	20:46:42
639	702	2012-03-06	20:46:43
640	702	2012-03-06	20:46:44
641	702	2012-03-06	20:46:45
642	702	2012-03-06	20:46:46
00000	000	0000-00-00	00:00:00
643	702	2012-03-06	20:47:15
644	702	2012-03-06	20:47:16
645	702	2012-03-06	20:47:17
646	702	2012-03-06	20:47:18
648	703	2012-03-06	20:47:18
647	702	2012-03-06	20:47:19
649	703	2012-03-06	20:47:19
650	703	2012-03-06	20:47:20
00000	000	0000-00-00	00:00:00
656	702	2012-03-06	20:48:03
657	702	2012-03-06	20:48:04
658	702	2012-03-06	20:48:05
659	702	2012-03-06	20:48:06
661	703	2012-03-06	20:48:06
660	702	2012-03-06	20:48:07
662	703	2012-03-06	20:48:07
663	703	2012-03-06	20:48:08
664	702	2012-03-06	20:48:09
669	703	2012-03-06	20:48:09
00000	000	0000-00-00	00:00:00	-3
670	703	2012-03-06	20:48:55
671	703	2012-03-06	20:48:56
672	703	2012-03-06	20:48:57
673	703	2012-03-06	20:48:58
674	703	2012-03-06	20:48:59
675	702	2012-03-06	20:49:00
680	703	2012-03-06	20:49:00
676	702	2012-03-06	20:49:01
